@relation 'huge_each_goodbad_smart-weka.filters.unsupervised.attribute.AddExpression-Eifelse(a4 >3.0, 5.0,1.0)-Ngood_or_bad-weka.filters.unsupervised.attribute.Discretize-Y-B2-M-1.0-Rlast-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.instance.RemoveRange-R1-4187-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-V-R2,6,7,8,9,10,11,12'

@attribute 'stop_\%' numeric
@attribute 'pronoun_\%' numeric
@attribute 'verb_\%' numeric
@attribute 'adverb_\%' numeric
@attribute 'adjective_\%' numeric
@attribute 'wh-word_\%' numeric
@attribute 'missspelled_\%' numeric
@attribute good_or_bad {'\'B1of2\'','\'B2of2\''}

@data
0.631579,0.035088,0.210526,0.035088,0.035088,0.035088,0.491228,'\'B2of2\''
0.142857,0,0,0,0.285714,0,0.857143,'\'B2of2\''
0.538462,0.076923,0.307692,0,0.153846,0,0.846154,'\'B2of2\''
0.333333,0,0,0,0.333333,0,0.666667,'\'B2of2\''
0.571429,0.071429,0.357143,0.142857,0.071429,0.071429,0.357143,'\'B1of2\''
0.5,0,0,0.5,0.5,0,0.5,'\'B1of2\''
0.411765,0.019608,0.176471,0.078431,0.078431,0,0.509804,'\'B1of2\''
0.530612,0.020408,0.183673,0.040816,0.142857,0,0.612245,'\'B2of2\''
0.333333,0,0,0,0,0,0.666667,'\'B1of2\''
0,0,0,0,0,0,1,'\'B1of2\''
0,0,0,0,0.5,0,1,'\'B1of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.476923,0.046154,0.169231,0.092308,0.046154,0,0.492308,'\'B2of2\''
0.333333,0,0.222222,0,0.111111,0,0.888889,'\'B1of2\''
0,0,0,0,0,0,1,'\'B1of2\''
0.5,0.05,0.2,0.025,0.05,0,0.55,'\'B2of2\''
0.34375,0,0.09375,0.0625,0.21875,0,0.59375,'\'B1of2\''
0,0,0,0,0.333333,0,1,'\'B2of2\''
0,0,0.333333,0.333333,0.333333,0,0.666667,'\'B2of2\''
0,0,0,0,0.333333,0,1,'\'B2of2\''
0.5,0.214286,0.071429,0.071429,0.142857,0,0.642857,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.3,0.1,0,0,0.1,0,0.7,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.478261,0.043478,0.26087,0.086957,0.086957,0.043478,0.652174,'\'B1of2\''
0.473684,0.052632,0.178947,0.073684,0.073684,0,0.484211,'\'B1of2\''
0.458333,0,0.291667,0.125,0,0.041667,0.583333,'\'B2of2\''
0.5,0,0.25,0,0,0,1,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.470588,0,0.176471,0.176471,0.117647,0,0.764706,'\'B2of2\''
0.5,0,0.333333,0,0.166667,0,1,'\'B2of2\''
0.333333,0.333333,0.333333,0,0,0,0.666667,'\'B1of2\''
0.478261,0.043478,0.173913,0.086957,0.086957,0,0.652174,'\'B2of2\''
0.4,0.2,0.2,0.2,0.2,0,0.4,'\'B1of2\''
0.375,0.125,0.375,0.25,0.125,0.125,0.875,'\'B2of2\''
0,0,0.333333,0,0.333333,0,1,'\'B1of2\''
0.533333,0.05,0.2,0.05,0.1,0.016667,0.616667,'\'B1of2\''
0.25,0,0.375,0,0.125,0,0.5,'\'B2of2\''
0.571429,0.142857,0.142857,0,0.142857,0,0.571429,'\'B2of2\''
0.333333,0,0.333333,0,0,0,0.333333,'\'B2of2\''
0.5,0.125,0.125,0.125,0.125,0,0.75,'\'B1of2\''
0.485207,0.04142,0.147929,0.071006,0.053254,0.017751,0.366864,'\'B1of2\''
0.5,0.5,0.5,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.555556,0.038889,0.127778,0.055556,0.083333,0.011111,0.377778,'\'B1of2\''
0.25,0.125,0,0,0.125,0,0.875,'\'B2of2\''
0.444444,0,0.222222,0,0.111111,0,0.888889,'\'B1of2\''
0.413793,0.034483,0.241379,0.137931,0.068966,0.068966,0.758621,'\'B1of2\''
0.363636,0.090909,0.090909,0.090909,0.272727,0,0.545455,'\'B2of2\''
0.489362,0.106383,0.170213,0.085106,0.06383,0,0.531915,'\'B2of2\''
0.454545,0.181818,0.272727,0.090909,0,0,0.727273,'\'B2of2\''
0.605263,0.052632,0.236842,0.052632,0.026316,0.026316,0.552632,'\'B2of2\''
0.666667,0.083333,0.25,0,0.083333,0,0.666667,'\'B2of2\''
0.6,0.2,0.3,0.2,0,0,0.5,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.428571,0,0.285714,0,0,0,0.857143,'\'B1of2\''
0.418605,0.069767,0.162791,0.046512,0.093023,0,0.604651,'\'B2of2\''
0.571429,0.047619,0.285714,0.142857,0,0,0.52381,'\'B1of2\''
0.434783,0.043478,0.217391,0.086957,0.217391,0.043478,0.73913,'\'B1of2\''
0.4,0.05,0.1,0.25,0.1,0,0.45,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.666667,0.060606,0.151515,0.151515,0,0,0.363636,'\'B1of2\''
0.666667,0.166667,0.166667,0.166667,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0.454545,0.090909,0.181818,0.090909,0.090909,0,0.727273,'\'B2of2\''
0.625,0.125,0.3125,0.0625,0,0.0625,0.5,'\'B2of2\''
0,0,0,0,0.5,0,1,'\'B1of2\''
0.666667,0.111111,0.444444,0.222222,0,0.111111,0.666667,'\'B1of2\''
0.375,0.25,0.25,0.25,0.125,0,0.5,'\'B1of2\''
0,0,0.4,0,0.2,0,1,'\'B2of2\''
0.419355,0,0.129032,0.096774,0.193548,0,0.645161,'\'B2of2\''
0.25,0,0,0,0,0,0.75,'\'B2of2\''
0.510638,0.021277,0.148936,0.106383,0.148936,0.021277,0.510638,'\'B2of2\''
0.555556,0.111111,0.222222,0,0.055556,0,0.722222,'\'B2of2\''
0.333333,0,0.333333,0.333333,0,0,0.333333,'\'B2of2\''
0,0,0,0,0,0,1,'\'B2of2\''
0.395349,0.011628,0.22093,0.081395,0.081395,0.011628,0.5,'\'B1of2\''
0.25,0,0.25,0.125,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.454545,0.036364,0.145455,0.072727,0.090909,0,0.527273,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.473684,0.052632,0.210526,0.052632,0.157895,0.052632,0.473684,'\'B2of2\''
0.458333,0.104167,0.208333,0.0625,0.145833,0,0.604167,'\'B2of2\''
0.538462,0,0.307692,0.076923,0.076923,0,0.538462,'\'B1of2\''
0.470588,0.058824,0.176471,0.117647,0.117647,0,0.647059,'\'B1of2\''
0.4,0.2,0.2,0.2,0,0,0.8,'\'B1of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0.5,0,0,0,0.166667,0,0.666667,'\'B1of2\''
0.6,0.1,0.1,0,0.2,0,0.9,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.492063,0.039683,0.230159,0.079365,0.039683,0.007937,0.412698,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.2,0,0.2,0,0,0,0.6,'\'B1of2\''
0,0,0.375,0,0.125,0,1,'\'B1of2\''
0.521739,0.086957,0.217391,0.130435,0.086957,0,0.478261,'\'B2of2\''
0.428571,0,0,0,0,0,0.571429,'\'B2of2\''
0.454545,0.045455,0.227273,0.136364,0.045455,0,0.590909,'\'B2of2\''
0,0,0,0,0,0,1,'\'B1of2\''
0,0,0,0,0.25,0,0.75,'\'B2of2\''
0.166667,0,0,0,0.166667,0,0.666667,'\'B2of2\''
0.48913,0.027174,0.125,0.059783,0.076087,0.016304,0.445652,'\'B1of2\''
0.5,0,0.25,0.083333,0.083333,0.083333,0.833333,'\'B2of2\''
0.512195,0.04878,0.170732,0,0.097561,0,0.560976,'\'B1of2\''
0.529412,0.035294,0.164706,0.082353,0.070588,0.023529,0.482353,'\'B1of2\''
0,0,1,0,0,0,1,'\'B1of2\''
0.555556,0.111111,0.222222,0.111111,0,0,0.666667,'\'B1of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0.4,0,0.2,0,0,0,0.6,'\'B2of2\''
0.5,0.076923,0.192308,0.038462,0.038462,0,0.461538,'\'B2of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0.5,0,0,0.5,0.5,0,0.5,'\'B1of2\''
0.25,0,0,0.25,0.5,0,0.75,'\'B2of2\''
0.518519,0.074074,0.222222,0,0.037037,0,0.62963,'\'B1of2\''
0.404762,0.035714,0.178571,0.047619,0.083333,0.011905,0.583333,'\'B1of2\''
0.666667,0,0.666667,0.333333,0,0,0.333333,'\'B1of2\''
0.454545,0,0.090909,0,0.181818,0,0.727273,'\'B1of2\''
0,0,0,0.666667,0,0,0.666667,'\'B1of2\''
0.375,0.0625,0.125,0,0.125,0,0.6875,'\'B1of2\''
0.56701,0.082474,0.206186,0.061856,0.061856,0.010309,0.360825,'\'B1of2\''
0.5,0,0.166667,0,0,0,0.5,'\'B2of2\''
0.5,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.625,0.125,0,0,0,0,0.75,'\'B1of2\''
0.516854,0.033708,0.179775,0.05618,0.11236,0.022472,0.539326,'\'B1of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0.416667,0,0.166667,0.083333,0.083333,0,0.416667,'\'B1of2\''
0.333333,0,0.222222,0.111111,0,0,0.555556,'\'B1of2\''
0.504854,0.058252,0.174757,0.038835,0.058252,0.009709,0.543689,'\'B2of2\''
0.44898,0.020408,0.163265,0.142857,0.102041,0,0.489796,'\'B1of2\''
0.384615,0.076923,0.076923,0.076923,0.076923,0,0.692308,'\'B1of2\''
0.567568,0.081081,0.189189,0.027027,0.081081,0,0.648649,'\'B2of2\''
0.5,0.0625,0.25,0.0625,0.125,0,0.8125,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.25,0.125,0,0,0.25,0,0.875,'\'B1of2\''
0.2,0,0.2,0.2,0.2,0,0.6,'\'B1of2\''
0,0,0,0,0,0,1,'\'B2of2\''
0.564103,0.051282,0.153846,0.051282,0.076923,0,0.512821,'\'B1of2\''
0.545455,0,0.090909,0,0.090909,0,0.727273,'\'B2of2\''
0.666667,0.222222,0.333333,0,0,0,0.888889,'\'B2of2\''
0.142857,0,0.285714,0.142857,0.285714,0.142857,0.857143,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.5,0.166667,0.333333,0.333333,0,0,0.5,'\'B2of2\''
0.5,0.055556,0.222222,0.277778,0.111111,0,0.555556,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.666667,0.333333,0.333333,0.166667,0,0,0.666667,'\'B1of2\''
0,0,0,0,1,0,1,'\'B1of2\''
0.45614,0.035088,0.210526,0.017544,0.035088,0,0.526316,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.366667,0.033333,0.2,0.1,0.1,0,0.633333,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.333333,0.333333,0,0,0.333333,0,1,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0,0,0,0,1,0,1,'\'B2of2\''
0,0,0,0,1,0,1,'\'B2of2\''
0.461538,0.076923,0.230769,0.115385,0.153846,0,0.692308,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.333333,0,0.166667,0.333333,0.166667,0,0.5,'\'B2of2\''
0.4,0.2,0.2,0,0.2,0,0.6,'\'B2of2\''
0.454545,0,0.090909,0,0,0,0.545455,'\'B1of2\''
0.375,0.125,0.125,0,0,0,0.625,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.593407,0.021978,0.131868,0.076923,0.065934,0.010989,0.428571,'\'B2of2\''
0.43609,0.052632,0.172932,0.045113,0.112782,0.015038,0.541353,'\'B2of2\''
0.642857,0,0.214286,0.071429,0.071429,0.071429,0.571429,'\'B2of2\''
0.333333,0.333333,0,0,0.333333,0,1,'\'B2of2\''
0.6,0.1,0.15,0.1,0.1,0,0.55,'\'B1of2\''
0.333333,0,0.166667,0,0.166667,0,0.833333,'\'B2of2\''
0.333333,0,0,0.166667,0.166667,0,0.666667,'\'B2of2\''
0.444444,0.055556,0.222222,0.166667,0.111111,0,0.722222,'\'B1of2\''
0,0,0,0.25,0.25,0,0.75,'\'B2of2\''
0.4,0,0,0,0.2,0,0.6,'\'B2of2\''
0.2,0,0.2,0,0.2,0,1,'\'B2of2\''
0.5,0.25,0.25,0,0,0,1,'\'B2of2\''
0.450704,0.028169,0.197183,0.140845,0.056338,0.014085,0.478873,'\'B1of2\''
0.6,0,0.1,0.2,0.1,0,0.5,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.5,0,0,0.25,0.25,0,0.5,'\'B1of2\''
0,0,0,0,0.666667,0,1,'\'B2of2\''
0.5,0,0,0.5,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.375,0,0.375,0,0,0,0.625,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.28,0.04,0.08,0.04,0.16,0,0.64,'\'B1of2\''
0.514286,0.114286,0.2,0.028571,0.114286,0,0.714286,'\'B2of2\''
0.277778,0,0.166667,0.166667,0.222222,0.055556,0.555556,'\'B1of2\''
0.4,0.1,0.4,0,0.1,0,0.7,'\'B2of2\''
0.222222,0,0.222222,0.111111,0.222222,0,0.777778,'\'B1of2\''
0.507463,0.089552,0.119403,0.059701,0.119403,0,0.61194,'\'B2of2\''
0.465517,0.051724,0.189655,0.103448,0.12069,0,0.482759,'\'B1of2\''
0,0,0.666667,0,0,0,1,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,1,'\'B1of2\''
0.490099,0.034653,0.128713,0.034653,0.079208,0.009901,0.376238,'\'B1of2\''
0.333333,0,0.166667,0.333333,0,0,0.333333,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.571429,0,0.214286,0.214286,0,0.071429,0.571429,'\'B1of2\''
0.375,0,0.375,0,0.125,0,0.5,'\'B1of2\''
0.5,0,0,0.25,0,0,0.5,'\'B1of2\''
0.785714,0.071429,0.214286,0.071429,0.071429,0,0.642857,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.3,0,0.3,0.2,0.2,0,0.6,'\'B2of2\''
0.571429,0,0,0.142857,0,0,0.571429,'\'B1of2\''
0.5625,0.0625,0.25,0.09375,0.03125,0.03125,0.5625,'\'B1of2\''
0.387097,0.064516,0.129032,0.096774,0.16129,0,0.612903,'\'B1of2\''
0.571429,0.071429,0.285714,0,0,0,0.571429,'\'B1of2\''
0.4375,0.0625,0.1875,0,0,0.0625,0.75,'\'B1of2\''
0.4,0.1,0.3,0.1,0.1,0,0.8,'\'B1of2\''
0,0,0,0,0,0,1,'\'B2of2\''
0.333333,0.066667,0.266667,0.133333,0.133333,0,0.533333,'\'B1of2\''
0.4,0.2,0.4,0,0.2,0,0.4,'\'B2of2\''
0.542857,0.028571,0.085714,0.042857,0.142857,0.014286,0.571429,'\'B1of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0.444444,0.018519,0.179012,0.055556,0.055556,0.006173,0.407407,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.384615,0.076923,0.461538,0,0.076923,0,0.461538,'\'B1of2\''
0.4,0,0.2,0,0.1,0,0.8,'\'B2of2\''
0,0,0,0,0.333333,0,1,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.5,0,0,0,0.5,0,0.5,'\'B1of2\''
0.4,0.2,0,0,0,0,0.8,'\'B2of2\''
0.333333,0,0,0.166667,0.166667,0,0.666667,'\'B1of2\''
0.333333,0,0,0,0.666667,0,1,'\'B1of2\''
0.333333,0,0,0,0.666667,0,0.666667,'\'B2of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0.47619,0.095238,0.238095,0.095238,0,0,0.47619,'\'B1of2\''
0.666667,0.333333,0.333333,0,0,0,0.666667,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,1,0,1,'\'B2of2\''
0.357143,0.142857,0.214286,0.214286,0.214286,0,0.785714,'\'B1of2\''
0.569231,0.015385,0.107692,0.046154,0.138462,0,0.492308,'\'B1of2\''
0,0,0,0,0,0,1,'\'B2of2\''
0.449275,0.072464,0.144928,0.057971,0.101449,0,0.565217,'\'B2of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0.488722,0.022556,0.142857,0.082707,0.120301,0.015038,0.43609,'\'B1of2\''
0.375,0.125,0.25,0.25,0,0,0.5,'\'B2of2\''
0.545455,0.090909,0.090909,0,0.090909,0,0.727273,'\'B1of2\''
0.357143,0,0.285714,0.214286,0.142857,0.071429,0.5,'\'B2of2\''
0.534884,0.046512,0.209302,0.139535,0.046512,0.023256,0.488372,'\'B2of2\''
0,0,0,0,1,0,1,'\'B2of2\''
0.333333,0,0,0,0,0,0.666667,'\'B1of2\''
0.666667,0,0.666667,0.333333,0,0,0,'\'B1of2\''
0.428571,0,0,0.142857,0.285714,0,0.714286,'\'B2of2\''
0.461538,0.230769,0.153846,0,0.076923,0,0.846154,'\'B2of2\''
0,0,0,0,0.5,0,1,'\'B1of2\''
0,0,0,0,0,0,1,'\'B2of2\''
0.506849,0.068493,0.136986,0.041096,0.068493,0,0.506849,'\'B1of2\''
0.25,0,0.25,0,0.25,0,0.75,'\'B2of2\''
0.555556,0.222222,0,0.111111,0.222222,0,0.666667,'\'B2of2\''
0.3,0.1,0.1,0.1,0.2,0,0.7,'\'B2of2\''
0,0,0,0,1,0,1,'\'B2of2\''
0.25,0,0,0,0.25,0,0.75,'\'B2of2\''
0.507353,0.014706,0.147059,0.058824,0.088235,0.007353,0.411765,'\'B2of2\''
0.485294,0.073529,0.161765,0.073529,0.088235,0,0.441176,'\'B1of2\''
0.461538,0.032967,0.197802,0.087912,0.076923,0.021978,0.538462,'\'B1of2\''
0.46,0.04,0.22,0.14,0.1,0.02,0.6,'\'B1of2\''
0.555556,0,0.111111,0.222222,0,0,0.666667,'\'B1of2\''
0.5,0,0.125,0.125,0.25,0,0.625,'\'B1of2\''
0,0,0,0,0,0,1,'\'B1of2\''
0.4,0,0,0,0.4,0,0.8,'\'B1of2\''
0,0,0,0,1,0,1,'\'B2of2\''
0,0,0,0,0,0,1,'\'B1of2\''
0.375,0,0.125,0,0.125,0,0.625,'\'B1of2\''
0,0,0,0,0.5,0,1,'\'B1of2\''
0.545455,0.181818,0.181818,0,0.181818,0,0.818182,'\'B2of2\''
0,0,0,0,0.333333,0,1,'\'B1of2\''
0.142857,0,0,0,0.285714,0,0.857143,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.111111,0,0,0.111111,0.222222,0,0.666667,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.454545,0.090909,0.090909,0.090909,0.181818,0,0.818182,'\'B1of2\''
0.428571,0,0.142857,0.142857,0.428571,0,0.571429,'\'B2of2\''
0.727273,0.181818,0.454545,0,0,0,0.818182,'\'B1of2\''
0.5,0,0.2,0.1,0.1,0,0.7,'\'B2of2\''
0.4,0.1,0.1,0.1,0,0,0.6,'\'B2of2\''
0.495726,0.034188,0.136752,0.076923,0.068376,0.008547,0.42735,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.46,0.02,0.14,0.04,0.07,0,0.43,'\'B1of2\''
0.484848,0.070707,0.191919,0.070707,0.131313,0.020202,0.535354,'\'B2of2\''
0.577778,0.022222,0.244444,0.044444,0.066667,0,0.444444,'\'B1of2\''
0,0,0,0,0,0,1,'\'B1of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.222222,0,0.222222,0.111111,0.222222,0,0.888889,'\'B1of2\''
0.5,0,0,0.25,0.5,0,0.5,'\'B1of2\''
0.6,0,0,0.2,0.2,0,0.6,'\'B1of2\''
0.428571,0,0.071429,0.142857,0.142857,0,0.571429,'\'B1of2\''
0,0,0.5,0,0,0,0,'\'B2of2\''
0.45,0.033333,0.183333,0.016667,0.083333,0,0.55,'\'B1of2\''
0,0,0,0,0,0,1,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.520833,0.041667,0.145833,0.041667,0.104167,0.020833,0.541667,'\'B1of2\''
0.565217,0.086957,0.173913,0.043478,0,0,0.521739,'\'B2of2\''
0.435484,0.048387,0.145161,0.048387,0.096774,0,0.516129,'\'B2of2\''
0.333333,0.333333,0.333333,0.333333,0,0,0.666667,'\'B2of2\''
0.666667,0,0.25,0,0.166667,0,0.666667,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.44,0.04,0.24,0.12,0.04,0,0.64,'\'B1of2\''
0.25,0,0,0.25,0,0,0.5,'\'B2of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0.411765,0.117647,0.176471,0.058824,0.176471,0,0.823529,'\'B2of2\''
0,0,0.166667,0,0.166667,0,0.833333,'\'B2of2\''
0.333333,0,0.333333,0,0.333333,0,0.333333,'\'B2of2\''
0.2,0,0,0,0.2,0,0.8,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.424242,0,0.19697,0.090909,0.075758,0.015152,0.409091,'\'B1of2\''
0.388889,0,0.166667,0.111111,0.222222,0,0.666667,'\'B1of2\''
0.6,0.2,0,0.4,0,0,0.2,'\'B1of2\''
0.545455,0.045455,0.227273,0.045455,0.090909,0.045455,0.636364,'\'B1of2\''
0.516484,0.043956,0.153846,0.043956,0.087912,0,0.505495,'\'B2of2\''
0.478261,0.043478,0.173913,0.217391,0.043478,0,0.565217,'\'B2of2\''
0.166667,0,0.5,0.333333,0,0,0.5,'\'B1of2\''
0.583333,0.083333,0.083333,0.166667,0.083333,0,0.416667,'\'B1of2\''
0.166667,0,0,0.333333,0.166667,0,0.5,'\'B2of2\''
0.363636,0.181818,0.181818,0.090909,0.090909,0,0.727273,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.25,0,0.25,0,0.25,0,0.75,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0,0,0,0,0,0,1,'\'B1of2\''
0.333333,0,0,0,0,0,0.666667,'\'B1of2\''
0.571429,0.142857,0,0,0.142857,0,0.714286,'\'B2of2\''
0.428571,0,0,0.142857,0.142857,0,0.714286,'\'B1of2\''
0.384615,0.153846,0.076923,0.076923,0.153846,0,0.846154,'\'B2of2\''
0.5,0,0.5,0,0,0,1,'\'B1of2\''
0.5,0,0,0.5,0.5,0,0.5,'\'B2of2\''
0,0,0,0,1,0,1,'\'B1of2\''
0.363636,0.090909,0.272727,0.090909,0.181818,0,0.818182,'\'B2of2\''
0.333333,0,0.083333,0.166667,0.166667,0,0.666667,'\'B1of2\''
0.384615,0,0.076923,0.076923,0.153846,0,0.692308,'\'B1of2\''
0.2,0,0.2,0.133333,0.2,0,0.666667,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.354839,0.064516,0.129032,0.129032,0.129032,0,0.548387,'\'B2of2\''
0.285714,0,0,0.142857,0.285714,0,0.714286,'\'B2of2\''
0.333333,0,0,0,0,0,0.833333,'\'B2of2\''
0.307692,0,0.153846,0,0.153846,0,0.615385,'\'B1of2\''
0.5,0.035714,0.178571,0.107143,0.142857,0,0.642857,'\'B2of2\''
0.3125,0.020833,0.208333,0.020833,0.104167,0,0.645833,'\'B1of2\''
0.625,0.375,0.25,0,0,0,0.75,'\'B2of2\''
0,0,0.5,0,0,0,1,'\'B2of2\''
0.492135,0.022472,0.139326,0.044944,0.07191,0.013483,0.395506,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,1,0,1,'\'B1of2\''
0.444444,0,0.111111,0.111111,0.333333,0,0.444444,'\'B2of2\''
0.2,0,0.2,0,0.4,0,0.6,'\'B2of2\''
0.444444,0,0.222222,0,0.222222,0,0.888889,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0.333333,0.333333,0,0,0.333333,0,1,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.530303,0.030303,0.219697,0.068182,0.022727,0.015152,0.424242,'\'B1of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0.538462,0.153846,0.076923,0.076923,0.076923,0,0.461538,'\'B2of2\''
0.4375,0.020833,0.166667,0.166667,0.083333,0,0.5,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.384615,0.076923,0.153846,0.076923,0.153846,0.076923,0.692308,'\'B1of2\''
0.25,0,0.5,0,0,0,0.75,'\'B1of2\''
0,0,0.5,0.5,0,0,0,'\'B1of2\''
0.428571,0.040816,0.22449,0.061224,0.142857,0.020408,0.632653,'\'B2of2\''
0.5,0.5,0.5,0,0,0,0.5,'\'B2of2\''
0.352941,0,0.176471,0.117647,0.235294,0,0.823529,'\'B1of2\''
0.571429,0.142857,0.285714,0,0,0,0.714286,'\'B1of2\''
0.529412,0.014706,0.220588,0.088235,0.117647,0.014706,0.470588,'\'B1of2\''
0.428571,0,0.142857,0.047619,0.238095,0,0.714286,'\'B2of2\''
0.512821,0.025641,0.128205,0.051282,0.102564,0.025641,0.512821,'\'B1of2\''
0.636364,0.045455,0.136364,0.045455,0.136364,0,0.545455,'\'B1of2\''
0.375,0,0.125,0,0.25,0,0.625,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.666667,0.02381,0.214286,0.047619,0.02381,0,0.52381,'\'B1of2\''
0.5,0,0.2,0.3,0,0.1,0.5,'\'B1of2\''
0.333333,0,0,0.333333,0.333333,0,0.666667,'\'B2of2\''
0.3,0,0.2,0.1,0.3,0,0.7,'\'B1of2\''
0.357143,0,0.142857,0.285714,0.214286,0,0.428571,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.520833,0.041667,0.270833,0.020833,0.083333,0.020833,0.583333,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.5,0,0,0.5,0.5,0,0.5,'\'B2of2\''
0,0,0,0,0,0,1,'\'B2of2\''
0,0,0,0,0.5,0,1,'\'B1of2\''
0.666667,0,0,0.166667,0.166667,0,0.666667,'\'B1of2\''
0.315789,0,0.210526,0.263158,0.052632,0.052632,0.473684,'\'B2of2\''
0.428571,0,0.071429,0.071429,0.071429,0,0.785714,'\'B1of2\''
0.52381,0.031746,0.222222,0.079365,0.111111,0,0.444444,'\'B1of2\''
