@relation 'smart_review_data-weka.filters.unsupervised.attribute.Reorder-R1-3,5-last,4-weka.filters.unsupervised.attribute.Discretize-B5-M-1.0-Rlast-unset-class-temporarily'

@attribute id numeric
@attribute product_name {'rubber chicken purse','set of ten finger ha','crosley cr8005a-tu c','jbl clip 2 waterproo','ninja professional b','oster cordless elect','iron gym total upper','everydrop by whirlpo','uvex skyper blue lig','rolodex deep desk dr','dymo labelmanager 28','the crystal bible','cuisinart mcp193-18n','viviscal extra stren','the official bs butt'}
@attribute type {review,title}
@attribute num_words numeric
@attribute 'stop_\%' numeric
@attribute 'meaning_\%' numeric
@attribute 'proper_noun_\%' numeric
@attribute 'noun_\%' numeric
@attribute 'pronoun_\%' numeric
@attribute 'verb_\%' numeric
@attribute 'adverb_\%' numeric
@attribute 'adjective_\%' numeric
@attribute 'wh-word_\%' numeric
@attribute 'missspelled_\%' numeric
@attribute rating {'\'(-inf-1.8]\'','\'(1.8-2.6]\'','\'(2.6-3.4]\'','\'(3.4-4.2]\'','\'(4.2-inf)\''}

@data
124,'rubber chicken purse',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
125,'rubber chicken purse',review,48,0.5,0.5,0,0.208333,0.0625,0.083333,0.0625,0.083333,0,0.458333,'\'(4.2-inf)\''
125,'rubber chicken purse',title,14,0.428571,0.571429,0,0.071429,0.142857,0.142857,0.071429,0.071429,0,0.428571,'\'(4.2-inf)\''
126,'rubber chicken purse',review,27,0.444444,0.555556,0,0.185185,0.148148,0.185185,0.037037,0.037037,0,0.481481,'\'(4.2-inf)\''
126,'rubber chicken purse',title,11,0.363636,0.636364,0,0.272727,0.090909,0.090909,0,0.090909,0,0.727273,'\'(4.2-inf)\''
127,'rubber chicken purse',review,20,0.4,0.6,0,0.15,0.1,0.4,0.05,0.1,0,0.75,'\'(4.2-inf)\''
127,'rubber chicken purse',title,12,0.333333,0.666667,0,0.083333,0.083333,0.333333,0.083333,0.166667,0,0.75,'\'(4.2-inf)\''
128,'rubber chicken purse',review,9,0.555556,0.444444,0,0,0.111111,0.333333,0,0,0,0.444444,'\'(4.2-inf)\''
128,'rubber chicken purse',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
129,'rubber chicken purse',review,36,0.611111,0.388889,0,0.166667,0.111111,0.138889,0.027778,0.083333,0,0.555556,'\'(4.2-inf)\''
129,'rubber chicken purse',title,14,0.642857,0.357143,0,0.071429,0.142857,0.142857,0.071429,0.142857,0,0.642857,'\'(4.2-inf)\''
130,'rubber chicken purse',review,29,0.551724,0.448276,0,0.137931,0.034483,0.172414,0.137931,0.068966,0,0.448276,'\'(3.4-4.2]\''
130,'rubber chicken purse',title,13,0.538462,0.461538,0,0.153846,0,0.076923,0.076923,0.076923,0,0.538462,'\'(3.4-4.2]\''
131,'rubber chicken purse',review,4,0.25,0.75,0,0.5,0.25,0.25,0,0,0,1,'\'(4.2-inf)\''
131,'rubber chicken purse',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
132,'rubber chicken purse',review,41,0.560976,0.439024,0,0.268293,0.121951,0.121951,0.04878,0.073171,0.02439,0.756098,'\'(4.2-inf)\''
132,'rubber chicken purse',title,3,0,1,0,0.666667,0,0,0,0.333333,0,1,'\'(4.2-inf)\''
133,'rubber chicken purse',review,18,0.611111,0.388889,0,0.222222,0,0.111111,0.055556,0.055556,0,0.388889,'\'(1.8-2.6]\''
133,'rubber chicken purse',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(1.8-2.6]\''
134,'rubber chicken purse',review,4,0,1,0,0.25,0,0,0,0.5,0,0.75,'\'(4.2-inf)\''
134,'rubber chicken purse',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
135,'rubber chicken purse',review,11,0.363636,0.636364,0,0.181818,0.090909,0.090909,0,0,0,0.454545,'\'(4.2-inf)\''
135,'rubber chicken purse',title,5,0.4,0.6,0,0.4,0,0,0,0,0,0.8,'\'(4.2-inf)\''
136,'rubber chicken purse',review,15,0.4,0.6,0,0.066667,0.066667,0.133333,0.133333,0.133333,0,0.4,'\'(4.2-inf)\''
136,'rubber chicken purse',title,4,0.25,0.75,0,0.5,0,0,0,0.25,0,0.75,'\'(4.2-inf)\''
137,'rubber chicken purse',review,30,0.566667,0.433333,0,0.1,0.1,0.2,0.133333,0.133333,0,0.566667,'\'(4.2-inf)\''
137,'rubber chicken purse',title,9,0.555556,0.444444,0,0.222222,0,0.333333,0.111111,0.111111,0,0.888889,'\'(4.2-inf)\''
138,'rubber chicken purse',review,21,0.571429,0.428571,0,0.142857,0.142857,0.190476,0.047619,0.047619,0,0.571429,'\'(4.2-inf)\''
138,'rubber chicken purse',title,12,0.583333,0.416667,0,0.083333,0.166667,0.25,0,0.083333,0,0.666667,'\'(4.2-inf)\''
139,'rubber chicken purse',review,33,0.545455,0.454545,0,0.151515,0.030303,0.181818,0.090909,0.181818,0.060606,0.636364,'\'(4.2-inf)\''
139,'rubber chicken purse',title,4,0.5,0.5,0,0.25,0,0,0,0.25,0,0.75,'\'(4.2-inf)\''
140,'rubber chicken purse',review,18,0.555556,0.444444,0,0.166667,0.166667,0.222222,0.055556,0.055556,0,0.722222,'\'(4.2-inf)\''
140,'rubber chicken purse',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
142,'rubber chicken purse',review,16,0.5625,0.4375,0,0.25,0.0625,0.1875,0,0,0,0.5625,'\'(4.2-inf)\''
142,'rubber chicken purse',title,7,0.571429,0.428571,0,0.285714,0,0.142857,0.142857,0,0,0.714286,'\'(4.2-inf)\''
143,'rubber chicken purse',review,5,0.4,0.6,0,0.2,0,0.2,0,0.2,0,0.8,'\'(4.2-inf)\''
143,'rubber chicken purse',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
144,'rubber chicken purse',review,58,0.586207,0.413793,0,0.155172,0.051724,0.224138,0.051724,0.017241,0,0.5,'\'(4.2-inf)\''
144,'rubber chicken purse',title,5,0.4,0.6,0,0.4,0,0.4,0,0,0,0.8,'\'(4.2-inf)\''
145,'rubber chicken purse',review,45,0.511111,0.488889,0.022222,0.133333,0.044444,0.155556,0.111111,0.088889,0,0.4,'\'(1.8-2.6]\''
145,'rubber chicken purse',title,2,0.5,0.5,0,0,0,0,1,0,0,0,'\'(1.8-2.6]\''
146,'rubber chicken purse',review,10,0.3,0.7,0,0.4,0,0.2,0,0.1,0,0.8,'\'(4.2-inf)\''
146,'rubber chicken purse',title,2,0,1,0,1,0,0,0,0,0,1,'\'(4.2-inf)\''
147,'rubber chicken purse',review,18,0.555556,0.444444,0,0.222222,0,0.111111,0.055556,0.166667,0,0.722222,'\'(3.4-4.2]\''
147,'rubber chicken purse',title,3,0,1,0,0.333333,0,0,0,0.333333,0,0.666667,'\'(3.4-4.2]\''
148,'rubber chicken purse',review,24,0.416667,0.583333,0,0.166667,0,0.166667,0.125,0.041667,0,0.416667,'\'(4.2-inf)\''
148,'rubber chicken purse',title,2,0,1,0,0.5,0,0,0,0,0,1,'\'(4.2-inf)\''
149,'rubber chicken purse',review,37,0.594595,0.405405,0,0.162162,0.081081,0.216216,0.054054,0.027027,0.054054,0.567568,'\'(4.2-inf)\''
149,'rubber chicken purse',title,6,0.5,0.5,0,0.166667,0,0.333333,0,0,0,0.666667,'\'(4.2-inf)\''
150,'rubber chicken purse',review,16,0.375,0.625,0,0.3125,0,0.125,0.0625,0.125,0,0.75,'\'(4.2-inf)\''
150,'rubber chicken purse',title,5,0.2,0.8,0,0.4,0,0.2,0,0.2,0,1,'\'(4.2-inf)\''
151,'rubber chicken purse',review,187,0.57754,0.42246,0,0.15508,0.026738,0.096257,0.032086,0.064171,0,0.358289,'\'(2.6-3.4]\''
151,'rubber chicken purse',title,6,0.5,0.5,0,0.333333,0,0,0.166667,0.166667,0,0.666667,'\'(2.6-3.4]\''
152,'rubber chicken purse',review,73,0.452055,0.547945,0,0.260274,0.054795,0.136986,0.041096,0.068493,0.013699,0.575342,'\'(4.2-inf)\''
152,'rubber chicken purse',title,6,0.5,0.5,0,0.333333,0,0,0,0.166667,0,0.666667,'\'(4.2-inf)\''
153,'rubber chicken purse',review,39,0.512821,0.487179,0.025641,0.179487,0.025641,0.179487,0.076923,0.051282,0,0.512821,'\'(4.2-inf)\''
153,'rubber chicken purse',title,12,0.583333,0.416667,0,0.25,0,0.166667,0,0,0,0.583333,'\'(4.2-inf)\''
154,'rubber chicken purse',review,13,0.538462,0.461538,0,0.153846,0.076923,0.153846,0.153846,0.076923,0.076923,0.615385,'\'(4.2-inf)\''
154,'rubber chicken purse',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
155,'rubber chicken purse',review,15,0.533333,0.466667,0,0.2,0.2,0.2,0,0.066667,0,0.733333,'\'(3.4-4.2]\''
155,'rubber chicken purse',title,13,0.538462,0.461538,0,0.153846,0.230769,0.230769,0,0,0,0.769231,'\'(3.4-4.2]\''
156,'rubber chicken purse',review,12,0.583333,0.416667,0,0.166667,0.25,0.166667,0,0,0,0.666667,'\'(4.2-inf)\''
156,'rubber chicken purse',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
157,'rubber chicken purse',review,18,0.666667,0.333333,0,0.166667,0.055556,0.111111,0.055556,0.111111,0,0.444444,'\'(1.8-2.6]\''
157,'rubber chicken purse',title,6,0.333333,0.666667,0,0,0,0.333333,0,0.333333,0,0.5,'\'(1.8-2.6]\''
158,'rubber chicken purse',review,15,0.4,0.6,0,0.2,0.133333,0.066667,0.066667,0.133333,0,0.666667,'\'(4.2-inf)\''
158,'rubber chicken purse',title,4,0.25,0.75,0,0.5,0,0,0,0.25,0,1,'\'(4.2-inf)\''
159,'rubber chicken purse',review,75,0.56,0.44,0,0.213333,0.066667,0.12,0.04,0.04,0.013333,0.466667,'\'(4.2-inf)\''
159,'rubber chicken purse',title,6,0.166667,0.833333,0,0.333333,0,0.166667,0.166667,0.166667,0,0.666667,'\'(4.2-inf)\''
160,'rubber chicken purse',review,27,0.518519,0.481481,0,0.148148,0.074074,0.148148,0.074074,0.148148,0,0.481481,'\'(3.4-4.2]\''
160,'rubber chicken purse',title,11,0.545455,0.454545,0,0.181818,0.181818,0.181818,0,0.181818,0,0.818182,'\'(3.4-4.2]\''
161,'rubber chicken purse',review,3,0,1,0,0.333333,0,0,0,0.333333,0,0.666667,'\'(4.2-inf)\''
161,'rubber chicken purse',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
162,'rubber chicken purse',review,7,0.428571,0.571429,0,0.142857,0.428571,0.428571,0,0,0,1,'\'(4.2-inf)\''
162,'rubber chicken purse',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
163,'rubber chicken purse',review,19,0.473684,0.526316,0,0.157895,0,0.263158,0,0.105263,0,0.631579,'\'(4.2-inf)\''
163,'rubber chicken purse',title,3,0,1,0,0,0,0.333333,0,0.333333,0,0.333333,'\'(4.2-inf)\''
164,'rubber chicken purse',review,63,0.52381,0.47619,0,0.190476,0.015873,0.15873,0.063492,0.063492,0.031746,0.47619,'\'(4.2-inf)\''
164,'rubber chicken purse',title,4,0.25,0.75,0,0.5,0,0.25,0,0,0,0.5,'\'(4.2-inf)\''
165,'rubber chicken purse',review,45,0.533333,0.466667,0,0.2,0.044444,0.133333,0.066667,0.066667,0,0.511111,'\'(4.2-inf)\''
165,'rubber chicken purse',title,12,0.416667,0.583333,0,0.166667,0.166667,0.333333,0,0,0,0.666667,'\'(4.2-inf)\''
166,'rubber chicken purse',review,40,0.675,0.325,0,0.125,0.075,0.15,0.075,0.125,0,0.525,'\'(4.2-inf)\''
166,'rubber chicken purse',title,14,0.571429,0.428571,0,0.214286,0,0.071429,0.142857,0.142857,0.071429,0.571429,'\'(4.2-inf)\''
167,'rubber chicken purse',review,31,0.741935,0.258065,0,0.032258,0.096774,0.193548,0.064516,0.064516,0,0.451613,'\'(4.2-inf)\''
167,'rubber chicken purse',title,7,0.714286,0.285714,0,0,0.142857,0.428571,0.142857,0,0,0.428571,'\'(4.2-inf)\''
168,'rubber chicken purse',review,49,0.44898,0.55102,0,0.163265,0.040816,0.142857,0.102041,0.102041,0.020408,0.55102,'\'(4.2-inf)\''
168,'rubber chicken purse',title,4,0.5,0.5,0,0.25,0,0.25,0.25,0,0,0.75,'\'(4.2-inf)\''
169,'rubber chicken purse',review,58,0.517241,0.482759,0,0.155172,0.017241,0.155172,0.068966,0.068966,0,0.465517,'\'(4.2-inf)\''
169,'rubber chicken purse',title,3,0,1,0,0.333333,0,0,0,0,0,0.333333,'\'(4.2-inf)\''
170,'rubber chicken purse',review,19,0.631579,0.368421,0,0.315789,0.105263,0.105263,0,0,0,0.631579,'\'(4.2-inf)\''
170,'rubber chicken purse',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
171,'rubber chicken purse',review,94,0.489362,0.510638,0,0.244681,0.010638,0.148936,0.06383,0.053191,0.010638,0.5,'\'(3.4-4.2]\''
171,'rubber chicken purse',title,7,0.428571,0.571429,0,0.285714,0,0,0,0.285714,0,0.714286,'\'(3.4-4.2]\''
172,'rubber chicken purse',review,14,0.357143,0.642857,0,0.142857,0,0.071429,0.071429,0.285714,0,0.642857,'\'(4.2-inf)\''
172,'rubber chicken purse',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
173,'rubber chicken purse',review,35,0.542857,0.457143,0,0.085714,0.085714,0.2,0.085714,0.142857,0,0.542857,'\'(-inf-1.8]\''
173,'rubber chicken purse',title,1,0,1,0,1,0,0,0,0,0,1,'\'(-inf-1.8]\''
174,'rubber chicken purse',review,13,0.615385,0.384615,0,0.153846,0.076923,0.230769,0.076923,0.076923,0,0.615385,'\'(4.2-inf)\''
174,'rubber chicken purse',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
175,'rubber chicken purse',review,7,0.571429,0.428571,0,0.285714,0,0.142857,0,0.142857,0,0.714286,'\'(4.2-inf)\''
175,'rubber chicken purse',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
176,'rubber chicken purse',review,27,0.444444,0.555556,0,0.148148,0.074074,0.111111,0.037037,0.148148,0,0.666667,'\'(4.2-inf)\''
176,'rubber chicken purse',title,7,0.428571,0.571429,0,0.285714,0,0.142857,0.142857,0,0.142857,0.428571,'\'(4.2-inf)\''
177,'rubber chicken purse',review,5,0.4,0.6,0,0.2,0.4,0.2,0,0,0,0.8,'\'(4.2-inf)\''
177,'rubber chicken purse',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
178,'rubber chicken purse',review,30,0.566667,0.433333,0,0.133333,0,0.166667,0.033333,0.066667,0,0.433333,'\'(4.2-inf)\''
178,'rubber chicken purse',title,12,0.583333,0.416667,0,0.166667,0,0.083333,0.083333,0.083333,0,0.5,'\'(4.2-inf)\''
179,'rubber chicken purse',review,18,0.555556,0.444444,0,0.166667,0.166667,0.222222,0,0.111111,0,0.611111,'\'(4.2-inf)\''
179,'rubber chicken purse',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
180,'rubber chicken purse',review,22,0.318182,0.681818,0,0.227273,0,0.227273,0,0.045455,0,0.5,'\'(4.2-inf)\''
180,'rubber chicken purse',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
181,'rubber chicken purse',review,162,0.580247,0.419753,0,0.117284,0.030864,0.135802,0.08642,0.08642,0.012346,0.37037,'\'(1.8-2.6]\''
181,'rubber chicken purse',title,18,0.5,0.5,0,0.055556,0.111111,0.222222,0.166667,0.166667,0.055556,0.666667,'\'(1.8-2.6]\''
182,'rubber chicken purse',review,50,0.58,0.42,0,0.18,0.04,0.18,0.04,0.1,0,0.52,'\'(3.4-4.2]\''
182,'rubber chicken purse',title,2,0.5,0.5,0,0,0.5,0.5,0,0,0,0.5,'\'(3.4-4.2]\''
183,'rubber chicken purse',review,43,0.604651,0.395349,0,0.162791,0.046512,0.116279,0.023256,0.162791,0,0.534884,'\'(4.2-inf)\''
183,'rubber chicken purse',title,14,0.571429,0.428571,0,0.214286,0.071429,0.071429,0,0.214286,0,0.714286,'\'(4.2-inf)\''
184,'rubber chicken purse',review,5,0.2,0.8,0,0.6,0,0,0,0,0,0.6,'\'(4.2-inf)\''
184,'rubber chicken purse',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
185,'rubber chicken purse',review,24,0.333333,0.666667,0,0.25,0.041667,0.083333,0.083333,0.125,0,0.625,'\'(2.6-3.4]\''
185,'rubber chicken purse',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(2.6-3.4]\''
186,'rubber chicken purse',review,31,0.516129,0.483871,0,0.129032,0.032258,0.129032,0.129032,0.096774,0,0.451613,'\'(4.2-inf)\''
186,'rubber chicken purse',title,12,0.583333,0.416667,0,0.083333,0.083333,0.083333,0.333333,0.166667,0,0.5,'\'(4.2-inf)\''
187,'rubber chicken purse',review,12,0.166667,0.833333,0,0.166667,0.083333,0.166667,0.25,0,0,0.5,'\'(4.2-inf)\''
187,'rubber chicken purse',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
188,'rubber chicken purse',review,143,0.615385,0.384615,0,0.13986,0.034965,0.125874,0.06993,0.048951,0.006993,0.391608,'\'(4.2-inf)\''
188,'rubber chicken purse',title,8,0.25,0.75,0,0.25,0,0,0.125,0.125,0,0.75,'\'(4.2-inf)\''
189,'rubber chicken purse',review,55,0.472727,0.527273,0,0.2,0.036364,0.218182,0.072727,0.036364,0.036364,0.545455,'\'(4.2-inf)\''
189,'rubber chicken purse',title,5,0.2,0.8,0,0.4,0.2,0.2,0,0,0,0.8,'\'(4.2-inf)\''
190,'rubber chicken purse',review,49,0.530612,0.469388,0,0.244898,0.020408,0.122449,0.020408,0.122449,0.020408,0.55102,'\'(4.2-inf)\''
190,'rubber chicken purse',title,3,0,1,0,0.666667,0,0,0,0.333333,0,1,'\'(4.2-inf)\''
191,'rubber chicken purse',review,33,0.484848,0.515152,0,0.272727,0.030303,0.181818,0.030303,0.030303,0,0.515152,'\'(3.4-4.2]\''
191,'rubber chicken purse',title,4,0.25,0.75,0,0.5,0,0.25,0,0,0,0.75,'\'(3.4-4.2]\''
192,'rubber chicken purse',review,22,0.363636,0.636364,0,0.272727,0.045455,0.181818,0.045455,0.045455,0,0.681818,'\'(4.2-inf)\''
192,'rubber chicken purse',title,1,0,1,0,1,0,0,0,0,0,1,'\'(4.2-inf)\''
193,'rubber chicken purse',review,8,0.125,0.875,0,0.375,0,0.125,0,0.125,0,0.5,'\'(4.2-inf)\''
193,'rubber chicken purse',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
194,'rubber chicken purse',review,24,0.583333,0.416667,0,0.208333,0.041667,0.208333,0.041667,0.041667,0,0.583333,'\'(4.2-inf)\''
194,'rubber chicken purse',title,4,0.5,0.5,0,0.25,0.25,0.25,0,0,0,0.75,'\'(4.2-inf)\''
195,'rubber chicken purse',review,35,0.485714,0.514286,0,0.142857,0.028571,0.171429,0.114286,0.085714,0,0.542857,'\'(4.2-inf)\''
195,'rubber chicken purse',title,5,0.2,0.8,0,0.4,0,0,0.2,0.2,0,0.6,'\'(4.2-inf)\''
196,'rubber chicken purse',review,63,0.507937,0.492063,0,0.174603,0.031746,0.174603,0.031746,0.079365,0,0.555556,'\'(4.2-inf)\''
196,'rubber chicken purse',title,5,0,1,0,0.4,0,0,0.4,0,0,0.4,'\'(4.2-inf)\''
197,'rubber chicken purse',review,87,0.517241,0.482759,0,0.218391,0.057471,0.137931,0.011494,0.137931,0,0.609195,'\'(4.2-inf)\''
197,'rubber chicken purse',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
198,'rubber chicken purse',review,17,0.352941,0.647059,0,0.235294,0.058824,0.058824,0.058824,0.176471,0,0.588235,'\'(-inf-1.8]\''
198,'rubber chicken purse',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(-inf-1.8]\''
199,'rubber chicken purse',review,134,0.522388,0.477612,0.007463,0.156716,0.037313,0.126866,0.037313,0.074627,0.014925,0.432836,'\'(4.2-inf)\''
199,'rubber chicken purse',title,7,0.571429,0.428571,0,0.142857,0,0.285714,0.142857,0,0,0.428571,'\'(4.2-inf)\''
200,'rubber chicken purse',review,9,0.333333,0.666667,0,0.333333,0,0.111111,0.111111,0.111111,0,0.666667,'\'(4.2-inf)\''
200,'rubber chicken purse',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
201,'rubber chicken purse',review,28,0.321429,0.678571,0,0.071429,0.071429,0.107143,0.107143,0,0,0.285714,'\'(4.2-inf)\''
201,'rubber chicken purse',title,10,0.2,0.8,0,0.1,0,0.2,0,0.1,0,0.5,'\'(4.2-inf)\''
202,'rubber chicken purse',review,55,0.563636,0.436364,0,0.181818,0.036364,0.145455,0.054545,0.054545,0,0.454545,'\'(3.4-4.2]\''
202,'rubber chicken purse',title,4,0.5,0.5,0,0,0,0,0.25,0.5,0,0.5,'\'(3.4-4.2]\''
203,'rubber chicken purse',review,52,0.519231,0.480769,0,0.153846,0.057692,0.173077,0.076923,0.076923,0,0.5,'\'(4.2-inf)\''
203,'rubber chicken purse',title,8,0.625,0.375,0,0.25,0.125,0.125,0,0.125,0,0.75,'\'(4.2-inf)\''
204,'rubber chicken purse',review,43,0.488372,0.511628,0,0.186047,0.023256,0.093023,0.023256,0.116279,0.023256,0.511628,'\'(4.2-inf)\''
204,'rubber chicken purse',title,5,0.4,0.6,0,0.2,0.2,0.2,0,0.2,0,0.8,'\'(4.2-inf)\''
205,'rubber chicken purse',review,27,0.444444,0.555556,0,0.296296,0,0.111111,0.074074,0.037037,0,0.444444,'\'(-inf-1.8]\''
205,'rubber chicken purse',title,1,0,1,0,0,0,0,0,0,0,0,'\'(-inf-1.8]\''
206,'rubber chicken purse',review,29,0.62069,0.37931,0,0.068966,0.068966,0.206897,0.137931,0.034483,0,0.413793,'\'(3.4-4.2]\''
206,'rubber chicken purse',title,12,0.583333,0.416667,0,0.083333,0.083333,0.25,0.083333,0.083333,0,0.5,'\'(3.4-4.2]\''
207,'rubber chicken purse',review,103,0.514563,0.485437,0,0.126214,0.07767,0.184466,0.058252,0.038835,0.009709,0.38835,'\'(2.6-3.4]\''
207,'rubber chicken purse',title,17,0.588235,0.411765,0,0.058824,0.176471,0.176471,0.176471,0.058824,0,0.352941,'\'(2.6-3.4]\''
208,'rubber chicken purse',review,53,0.603774,0.396226,0,0.150943,0.09434,0.207547,0.075472,0.037736,0,0.54717,'\'(4.2-inf)\''
208,'rubber chicken purse',title,6,0.666667,0.333333,0,0.166667,0.333333,0.166667,0,0,0,1,'\'(4.2-inf)\''
209,'rubber chicken purse',review,19,0.421053,0.578947,0,0.157895,0.105263,0.105263,0.210526,0.052632,0,0.526316,'\'(4.2-inf)\''
209,'rubber chicken purse',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
210,'rubber chicken purse',review,19,0.473684,0.526316,0,0.263158,0.052632,0.210526,0,0.052632,0,0.526316,'\'(4.2-inf)\''
210,'rubber chicken purse',title,3,0.333333,0.666667,0,0,0,0,0.333333,0.333333,0,0.333333,'\'(4.2-inf)\''
211,'rubber chicken purse',review,7,0.428571,0.571429,0,0,0.142857,0.142857,0,0.428571,0,0.857143,'\'(4.2-inf)\''
211,'rubber chicken purse',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
212,'rubber chicken purse',review,150,0.573333,0.426667,0,0.133333,0.026667,0.166667,0.026667,0.08,0.013333,0.446667,'\'(4.2-inf)\''
212,'rubber chicken purse',title,3,0.333333,0.666667,0,0.333333,0,0,0,0.333333,0,0.666667,'\'(4.2-inf)\''
213,'rubber chicken purse',review,74,0.648649,0.351351,0,0.081081,0.040541,0.148649,0.108108,0.094595,0.013514,0.364865,'\'(3.4-4.2]\''
213,'rubber chicken purse',title,3,0,1,0,1,0,0,0,0,0,1,'\'(3.4-4.2]\''
214,'rubber chicken purse',review,5,0.2,0.8,0,0.6,0.2,0,0,0,0,0.8,'\'(4.2-inf)\''
214,'rubber chicken purse',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
215,'rubber chicken purse',review,21,0.52381,0.47619,0,0.142857,0.142857,0.190476,0.142857,0.047619,0,0.52381,'\'(4.2-inf)\''
215,'rubber chicken purse',title,1,0,1,0,0,0,0,0,1,0,1,'\'(4.2-inf)\''
216,'rubber chicken purse',review,76,0.5,0.5,0,0.157895,0.039474,0.210526,0.105263,0.092105,0,0.5,'\'(4.2-inf)\''
216,'rubber chicken purse',title,13,0.538462,0.461538,0,0.230769,0.076923,0.230769,0.076923,0.153846,0,0.769231,'\'(4.2-inf)\''
217,'rubber chicken purse',review,76,0.539474,0.460526,0,0.171053,0.065789,0.105263,0.052632,0.065789,0,0.473684,'\'(4.2-inf)\''
217,'rubber chicken purse',title,10,0.4,0.6,0,0.2,0.1,0.1,0.2,0.1,0,0.5,'\'(4.2-inf)\''
218,'rubber chicken purse',review,297,0.538721,0.461279,0,0.111111,0.023569,0.138047,0.040404,0.053872,0.003367,0.333333,'\'(4.2-inf)\''
218,'rubber chicken purse',title,7,0.428571,0.571429,0,0.285714,0,0.142857,0,0.142857,0.142857,1,'\'(4.2-inf)\''
219,'rubber chicken purse',review,64,0.53125,0.46875,0,0.21875,0.046875,0.171875,0.03125,0.078125,0,0.515625,'\'(4.2-inf)\''
219,'rubber chicken purse',title,12,0.333333,0.666667,0,0.583333,0,0.083333,0,0,0,0.833333,'\'(4.2-inf)\''
220,'rubber chicken purse',review,32,0.625,0.375,0,0.125,0.0625,0.125,0.03125,0.1875,0,0.53125,'\'(4.2-inf)\''
220,'rubber chicken purse',title,5,0.2,0.8,0,0,0.2,0.2,0,0,0,0.2,'\'(4.2-inf)\''
221,'rubber chicken purse',review,12,0.666667,0.333333,0,0.083333,0.083333,0.166667,0.083333,0.083333,0,0.583333,'\'(3.4-4.2]\''
221,'rubber chicken purse',title,5,0.4,0.6,0,0,0,0.2,0.2,0,0,0.4,'\'(3.4-4.2]\''
222,'rubber chicken purse',review,5,0.6,0.4,0,0,0.2,0.2,0.2,0.2,0,0.6,'\'(4.2-inf)\''
222,'rubber chicken purse',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
223,'rubber chicken purse',review,4,0.25,0.75,0,0,0.25,0.25,0.25,0,0,0.5,'\'(4.2-inf)\''
223,'rubber chicken purse',title,3,0,1,0,0.333333,0,0,0,0.333333,0,0.666667,'\'(4.2-inf)\''
224,'rubber chicken purse',review,1,0,1,0,1,0,0,0,0,0,1,'\'(4.2-inf)\''
224,'rubber chicken purse',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
225,'rubber chicken purse',review,117,0.538462,0.461538,0,0.162393,0.025641,0.111111,0.051282,0.094017,0,0.452991,'\'(3.4-4.2]\''
225,'rubber chicken purse',title,5,0.2,0.8,0,0.6,0,0,0,0.2,0,0.8,'\'(3.4-4.2]\''
226,'rubber chicken purse',review,9,0.333333,0.666667,0,0.222222,0.111111,0.111111,0,0.222222,0,1,'\'(4.2-inf)\''
226,'rubber chicken purse',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
