review_id,product_name,product_price,review_header,review_rating,review_text,review_comment_count,review_author,review_posted_date 
2091,jbl clip 2 waterproof portable bluetooth speaker (teal),48.0,Amazing for the money!,5.0 ,Great sound for the size. Super easy to setup and use. Never been happier with a blue tooth speaker.,,,30 Apr 2018
2092,jbl clip 2 waterproof portable bluetooth speaker (teal),48.0,Hard to use,4.0 ,"This device sounds better than the $20 Chinese bluetooth speaker I bought. HOWEVER, it is a pain to use: the USB/charging connection is so tight and difficult to use, that I just keep the charging cable permanently stuck in-place. Since that makes it tough to take into the shower area, this thing is a bit less 'waterproof' than it advertises. I got sick-n-tired of trying to plug the silly thing in, when it made it's little 'time to recharge' chiming sound. Sigh. With the charging cable inserted, it is bothersome to turn on/off the device (since the cable drapes over the on/off indentation. So, sadly, every time I turn the device on, I have to pick it up, move the cable aside, then press the on/off indentation.",,,30 Apr 2018
2093,jbl clip 2 waterproof portable bluetooth speaker (teal),48.0,Five Stars,5.0 ,Great sound for such a small speaker!,,,30 Apr 2018
2094,jbl clip 2 waterproof portable bluetooth speaker (teal),48.0,Clean sound,5.0 ,Amazing product. The sound is loud and clean,,,29 Apr 2018
2095,jbl clip 2 waterproof portable bluetooth speaker (teal),48.0,Great purchase and worth every penny!,5.0 ,"WoW, sounds great for such a small package. Holds a charge well, easy to carry around no matter where you want to listen to music or use with your phone. Very pleased with this product and would buy more.",,,29 Apr 2018
2096,jbl clip 2 waterproof portable bluetooth speaker (teal),48.0,Super awsome,5.0 ,"This is above and beyond what I was expecting. I love it, love the sleek and functional design. It looks and feels really expensive. Plus the sound quality is just perfect and the clip is going to come in so handy and convient. I haven't gotten it wet or sandy yet so can't speak to that. Great buy.",,,28 Apr 2018
2097,jbl clip 2 waterproof portable bluetooth speaker (teal),48.0,Five Stars,5.0 ,Good sound for a small speaker,,,28 Apr 2018
2098,jbl clip 2 waterproof portable bluetooth speaker (teal),48.0,awsome unit.,5.0 ,"this are great for outdoor. i work on the construction field and this thing can take a beating. the dust and water wont mess it up, or at least it will holp up better than other bluetooths. highly recommended",,,27 Apr 2018
2099,jbl clip 2 waterproof portable bluetooth speaker (teal),48.0,Awesome,5.0 ,Works great . Seems to have long battery life . Better than several others I have tried. Would like longer charging cord,,,25 Apr 2018
2100,jbl clip 2 waterproof portable bluetooth speaker (teal),48.0,My first one arrive today it worked awesome sounds really good in a tiny package I found ...,5.0 ,My first one arrive today it worked awesome sounds really good in a tiny package I found a way to make the clip work as a stand for it as well so I ordered a second one I'll let you know when I get them paired,,,25 Apr 2018
2101,jbl clip 2 waterproof portable bluetooth speaker (teal),48.0,Five Stars,5.0 ,It OK but it not as loud as the first series,,,25 Apr 2018
2102,jbl clip 2 waterproof portable bluetooth speaker (teal),48.0,Love These!!,5.0 ,"We hang these from the saddles on our horses for quality music played from our Bluetooth MP3 players, LOVE it!",,,25 Apr 2018
2103,jbl clip 2 waterproof portable bluetooth speaker (teal),48.0,Five Stars,5.0 ,Fantastic,,,25 Apr 2018
2104,jbl clip 2 waterproof portable bluetooth speaker (teal),48.0,I took it with me on a cruise so that I would have something to listen to on the beach and it did an amazing job!,5.0 ,This is a powerful little speaker. I took it with me on a cruise so that I would have something to listen to on the beach and it did an amazing job!,,,25 Apr 2018
2105,jbl clip 2 waterproof portable bluetooth speaker (teal),48.0,Buy if you are looking for a great speaker,5.0 ,"Great product. exceeds my expectations; sounds good, I use it while riding my bike.. Worth every penny .",,,24 Apr 2018
2106,jbl clip 2 waterproof portable bluetooth speaker (teal),48.0,Five Stars,5.0 ,My husband loves this speaker.,,,24 Apr 2018
2107,jbl clip 2 waterproof portable bluetooth speaker (teal),48.0,the speaker works great for its size,5.0 ,the speaker works great for its size. portable and i like it that is small and it has a clip so i can clip it on my pants specially when i am riding a bike,,,24 Apr 2018
2108,jbl clip 2 waterproof portable bluetooth speaker (teal),48.0,Great product.,5.0 ,I was surprised at the clear volume coming out of this little thing. Great product.,,,23 Apr 2018
2109,jbl clip 2 waterproof portable bluetooth speaker (teal),48.0,I love hearing toons in the shower,5.0 ,I love hearing toons in the shower. It's just loud enough to keep me happy and it's water proof too.,,,23 Apr 2018
2110,jbl clip 2 waterproof portable bluetooth speaker (teal),48.0,Five Stars,5.0 ,Wonderful sound quality,,,23 Apr 2018
2111,jbl clip 2 waterproof portable bluetooth speaker (teal),48.0,Best Compact Speaker I own,5.0 ,"This speaker is AMAZING! It's compact, has great battery life, and is loud! I use it in the shower and even tested it in a bowl of water, and it still works totally fine. The clip is very useful for when I want to clip it to one of my drawers while I'm doing chores. I've also used it on walks where I clip it to my key chain around my neck. The only con I can say is that of course for it's size, you're not getting thumpy or heavy bass, so if you're a bass head, then this speaker might not be for you. On the flip side, the sound quality is clear and crisp, with no distortion as high volumes. I also bought a case for the speaker to keep it protected. The speaker also comes with an auxiliary cable wrapped around it if you want to use it for older mp3 players. Overall, I'd say JBL knows what they're doing when it comes to sound quality. I can only imagine what the JBL Clip 3 would sound like! FitSand (TM) Portable Travel Carry Zipper Protective EVA Hard Case Cover Bag Box for JBL Clip 2 Waterproof Portable Bluetooth Speaker",,,22 Apr 2018
2112,jbl clip 2 waterproof portable bluetooth speaker (teal),48.0,Use this speaker for work I work in a loud ...,5.0 ,Use this speaker for work I work in a loud plant but clip it on my shoulder and off I go for my shift. Usually last about a year using daily. But well worth it to keep my sanity every day,,,22 Apr 2018
2113,jbl clip 2 waterproof portable bluetooth speaker (teal),48.0,Four Stars,4.0 ,Works really good,,,22 Apr 2018
2114,jbl clip 2 waterproof portable bluetooth speaker (teal),48.0,Great sound. Great battery life,5.0 ,Great sound. Great battery life. Rugged enough to handle anything my 9 year old son throws at it. Perfect companion to the Echo Dot.,,,21 Apr 2018
2115,jbl clip 2 waterproof portable bluetooth speaker (teal),48.0,Happy with product,5.0 ,"This little Bluetooth speaker sounds GOOD, I definitely recommend it.",,,20 Apr 2018
2116,jbl clip 2 waterproof portable bluetooth speaker (teal),48.0,Five Stars,5.0 ,Loud and sounds great very surprising for it size,,,20 Apr 2018
2117,jbl clip 2 waterproof portable bluetooth speaker (teal),48.0,Perfect little action speaker,5.0 ,"I've tried ordering a few action speakers in the past and ended up returning them immediately as they were no better than the iPhone 7 speakers. THIS little speaker packs a punch and it perfect. I use it on my paddleboard, while biking, hiking, or just hanging around on the deck. Exactly what I was looking for and at a great price.",,,20 Apr 2018
2118,jbl clip 2 waterproof portable bluetooth speaker (teal),48.0,"... the first time at the beach and it was great, had to change the playlist due to young ...",5.0 ,"Used this today for the first time at the beach and it was great, had to change the playlist due to young kids being around and even at a lower level it felt like the speaker was next to you. Cant wait to use tomorrow for the kayaking trip.",,,19 Apr 2018
2119,jbl clip 2 waterproof portable bluetooth speaker (teal),48.0,Five Stars,5.0 ,Excellent choice!!!,,,18 Apr 2018
2120,jbl clip 2 waterproof portable bluetooth speaker (teal),48.0,Good sound and clip is nice for back pack or belt loop,4.0 ,Good sound really like these. Think they are seconds because the charging droor is a bit hard to close. Bought insurance so it can be replaced if any problem with charge port or battery life. Plays about 4 hours.,,,18 Apr 2018
2121,jbl clip 2 waterproof portable bluetooth speaker (teal),48.0,Great Device!,5.0 ,"Lost my first one, ordered another. Both a GREAT! Super clean speaker calls and surprisingly great sonics for music from such a small speaker. Connects easily, don't think twice. Painted my house with this little guy hooked to my belt loop and it kept me totally entertained.",,,18 Apr 2018
2122,jbl clip 2 waterproof portable bluetooth speaker (teal),48.0,i felt the best sound all around came from the equalizer being on ...,5.0 ,"for the size, it outputs decent sound. i felt the best sound all around came from the equalizer being on ""vocal booster"". good play time. perfect for hiking with the clip design (as opposed to a round clip. this fits molle webbing better)",,,17 Apr 2018
2123,jbl clip 2 waterproof portable bluetooth speaker (teal),48.0,Five Stars,5.0 ,Great sound,,,17 Apr 2018
2124,jbl clip 2 waterproof portable bluetooth speaker (teal),48.0,Five Stars,5.0 ,Exactly what I expect.,,,16 Apr 2018
2125,jbl clip 2 waterproof portable bluetooth speaker (teal),48.0,"Nice speaker, great sound",5.0 ,"My daughter loves it! Nice speaker, great sound.",,,16 Apr 2018
2126,jbl clip 2 waterproof portable bluetooth speaker (teal),48.0,Great quality!,5.0 ,This works perfect for the beach. Easy to link two Bluetooth & sounds great!,,,16 Apr 2018
2127,jbl clip 2 waterproof portable bluetooth speaker (teal),48.0,"Its been great, good sound quality for the size and price ...",5.0 ,"Okay I've literally never written an amazon review before but I had to come back and write one for this speaker that I bought almost a year ago. Its been great, good sound quality for the size and price but the real winning factor is that it is totally waterproof! I know because I just put it THROUGH A WASHING MACHINE CYCLE by accident with my clothes.... It still works PERFECTLY! (Luckily I found it before I put everything in the dryer)",,,16 Apr 2018
